InvoiceNo,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV100536,Olive Oil,2,2023-10-22,5.32,17458,Germany
INV100537,Coffee,2,2023-01-07,14.63,11261,Germany
INV100537,Biscuits,1,2023-01-07,9.11,17763,USA
INV100537,Chocolate,1,2023-01-07,7.58,14055,India
INV100538,Eggs,3,2023-02-26,12.61,18606,USA
INV100538,Bread,2,2023-02-26,11.45,11538,United Kingdom
INV100538,Butter,3,2023-02-26,12.16,15499,India
INV100539,Water,4,2023-09-09,4.18,17516,United Kingdom
INV100539,Chips,3,2023-09-09,4.87,15467,USA
INV100539,Soda,5,2023-09-09,7.52,14422,USA
INV100540,Bread,2,2023-11-24,5.68,10506,Germany
INV100540,Milk,5,2023-11-24,11.24,17056,France
INV100540,Butter,2,2023-11-24,11.29,13175,India
INV100540,Beer,1,2023-11-24,14.5,18927,India
INV100540,Chips,5,2023-11-24,3.04,15715,France
INV100541,Biscuits,3,2023-07-20,3.26,19494,USA
INV100541,Ice Cream,3,2023-07-20,12.6,12014,India
INV100541,Chocolate,4,2023-07-20,8.72,15685,France
INV100542,Bread,4,2023-02-26,10.37,18571,France
INV100542,Butter,5,2023-02-26,8.59,12664,France
INV100542,Milk,4,2023-02-26,4.68,14828,United Kingdom
INV100543,Bread,3,2023-08-21,0.57,15771,United Kingdom
INV100543,Ice Cream,1,2023-08-21,4.15,15737,France
INV100543,Chocolate,5,2023-08-21,10.15,19187,Germany
INV100543,Butter,1,2023-08-21,10.84,12337,Germany
INV100543,Biscuits,4,2023-08-21,8.99,11322,France
INV100543,Eggs,2,2023-08-21,0.97,15810,Germany
INV100543,Soap,4,2023-08-21,6.63,11607,France
INV100544,Sugar,3,2023-06-04,12.16,12280,Germany
INV100544,Flour,3,2023-06-04,2.47,19081,Germany
INV100544,Milk,3,2023-06-04,4.92,14871,USA
INV100544,Butter,4,2023-06-04,8.41,16159,India
INV100544,Eggs,1,2023-06-04,2.51,17240,France
INV100545,Coffee,4,2023-09-15,7.27,16721,India
INV100545,Biscuits,1,2023-09-15,13.73,10432,India
INV100545,Chocolate,1,2023-09-15,11.46,14954,Germany
INV100546,Tissue,5,2023-10-25,13.23,10877,India
INV100546,Bin Bags,2,2023-10-25,6.34,10097,India
INV100546,Detergent,5,2023-10-25,7.17,10890,United Kingdom
INV100547,Vegetables,3,2023-01-29,9.12,14760,USA
INV100547,Fish,4,2023-01-29,10.51,10997,United Kingdom
INV100547,Rice,5,2023-01-29,10.28,10868,Germany
INV100548,Tea,2,2023-09-22,3.74,12535,France
INV100548,Sugar,3,2023-09-22,10.93,10105,India
INV100548,Biscuits,5,2023-09-22,10.47,11879,United Kingdom
INV100548,Milk,1,2023-09-22,2.72,11983,USA
INV100549,Shampoo,4,2023-02-19,6.17,11995,France
INV100549,Vegetables,4,2023-02-19,7.51,13015,Germany
INV100549,Toothpaste,5,2023-02-19,4.27,17194,USA
INV100549,Rice,1,2023-02-19,6.77,10354,Germany
INV100549,Chicken,2,2023-02-19,12.37,13943,Germany
INV100549,Detergent,5,2023-02-19,11.25,18956,Germany
INV100549,Toothpaste,4,2023-02-19,7.47,14742,United Kingdom
INV100550,Toothpaste,4,2023-10-29,10.62,11758,India
INV100550,Shampoo,4,2023-10-29,12.3,12427,United Kingdom
INV100550,Detergent,3,2023-10-29,7.13,19244,India
INV100551,Biscuits,5,2023-01-06,6.94,15811,Germany
INV100551,Ice Cream,4,2023-01-06,13.3,17509,France
INV100551,Chocolate,1,2023-01-06,14.74,15861,USA
INV100552,Cheese,4,2023-09-15,7.94,12858,Germany
INV100552,Pasta,3,2023-09-15,10.01,19226,France
INV100552,Olive Oil,4,2023-09-15,10.87,12294,France
INV100553,Vegetables,4,2023-12-04,14.46,19926,Germany
INV100553,Chicken,5,2023-12-04,10.77,18306,USA
INV100553,Olive Oil,3,2023-12-04,2.38,15309,USA
INV100553,Shampoo,5,2023-12-04,5.55,16615,United Kingdom
INV100554,Bread,1,2023-01-24,7.74,17805,France
INV100554,Butter,2,2023-01-24,14.73,13876,United Kingdom
INV100554,Milk,2,2023-01-24,11.06,16292,India
INV100554,Coffee,1,2023-01-24,1.4,14103,United Kingdom
INV100555,Soda,1,2023-01-20,13.89,15261,United Kingdom
INV100555,Cheese,4,2023-01-20,5.98,19400,USA
INV100555,Chips,2,2023-01-20,3.34,18046,India
INV100555,Milk,3,2023-01-20,3.77,12655,India
INV100555,Water,5,2023-01-20,12.23,13150,United Kingdom
INV100555,Eggs,5,2023-01-20,0.85,11576,Germany
INV100556,Tea,4,2023-01-18,8.74,11179,France
INV100556,Sugar,2,2023-01-18,10.39,18653,India
INV100556,Biscuits,-2,2023-01-18,12.57,19344,India
INV100556,Milk,5,2023-01-18,5.61,19153,Germany
INV100557,Soap,1,2023-02-04,8.75,12083,USA
INV100557,Toothpaste,3,2023-02-04,1.96,18170,Germany
INV100557,Shampoo,1,2023-02-04,9.22,15421,United Kingdom
INV100558,Vegetables,3,2023-04-25,1.49,12586,France
INV100558,Chicken,1,2023-04-25,8.25,13955,USA
INV100558,Olive Oil,5,2023-04-25,7.75,16540,USA
INV100559,Cream,3,2023-01-30,9.97,10528,France
INV100559,Yogurt,4,2023-01-30,4.28,15481,United Kingdom
INV100559,Milk,2,2023-01-30,3.46,15400,United Kingdom
INV100559,Shampoo,2,2023-01-30,7.66,19238,USA
INV100560,Cheese,1,2023-12-26,14.27,19800,USA
INV100560,Eggs,1,2023-12-26,13.37,17844,Germany
INV100560,Milk,3,2023-12-26,10.99,11704,United Kingdom
INV100561,Juice,3,2023-09-12,11.83,13731,United Kingdom
INV100561,Fruits,1,2023-09-12,0.88,13214,USA
INV100561,Tissue,5,2023-09-12,12.97,10296,USA
INV100561,Bin Bags,4,2023-09-12,1.26,16180,Germany
INV100561,Detergent,4,2023-09-12,10.67,19003,Germany
INV100561,Yogurt,1,2023-09-12,6.85,16024,France
INV100562,Pasta,1,2023-04-10,9.03,13721,India
INV100562,Beef,5,2023-04-10,8.74,10244,Germany
INV100562,Tomato Sauce,1,2023-04-10,1.61,12076,India
INV100562,Olive Oil,2,2023-04-10,4.6,15146,France
INV100563,Cheese,2,2023-11-05,9.29,17843,United Kingdom
INV100563,Tomato Sauce,1,2023-11-05,1.61,18907,Germany
INV100563,Bread,4,2023-11-05,10.73,15848,Germany
INV100564,Juice,5,2023-08-16,4.74,14001,USA
INV100564,Yogurt,3,2023-08-16,5.12,18870,USA
INV100564,Fruits,1,2023-08-16,1.28,16731,USA
INV100565,Tea,5,2023-09-06,3.84,19059,Germany
INV100565,Sugar,1,2023-09-06,5.9,12325,United Kingdom
INV100565,Milk,2,2023-09-06,10.63,17434,United Kingdom
INV100565,Vegetables,1,2023-09-06,7.73,10553,France
INV100565,Fish,3,2023-09-06,9.03,14921,United Kingdom
INV100565,Rice,1,2023-09-06,4.55,19990,India
INV100565,Biscuits,4,2023-09-06,0.77,16268,India
INV100566,Bread,5,2023-08-16,1.26,14999,United Kingdom
INV100566,Chips,5,2023-08-16,11.56,10425,USA
INV100566,Chocolate,3,2023-08-16,13.88,14301,USA
INV100566,Butter,2,2023-08-16,11.48,15586,USA
INV100566,Soda,4,2023-08-16,13.05,10935,United Kingdom
INV100566,Eggs,5,2023-08-16,6.13,14709,USA
INV100566,Water,4,2023-08-16,6.65,19311,USA
INV100567,Cheese,2,2023-05-14,2.41,10248,France
INV100567,Pasta,3,2023-05-14,1.74,14094,USA
INV100567,Tomato Sauce,3,2023-05-14,5.39,16465,United Kingdom
INV100568,Vegetables,5,2023-11-12,0.68,15028,USA
INV100568,Fish,3,2023-11-12,12.62,12929,India
INV100568,Rice,4,2023-11-12,0.75,10145,India
INV100569,Juice,2,2023-01-19,6.42,19495,United Kingdom
INV100569,Yogurt,3,2023-01-19,13.51,19034,France
INV100569,Fruits,1,2023-01-19,6.89,14227,France
INV100570,Shampoo,2,2023-05-13,2.16,10630,Germany
INV100570,Bread,5,2023-05-13,12.98,19500,France
INV100570,Tomato Sauce,1,2023-05-13,8.52,13734,United Kingdom
INV100570,Cheese,3,2023-05-13,14.64,10264,France
INV100570,Toothpaste,5,2023-05-13,10.92,19839,Germany
INV100570,Detergent,3,2023-05-13,2.08,18305,India
INV100570,Eggs,1,2023-05-13,7.91,13882,Germany
INV100571,Biscuits,4,2023-06-16,1.54,16987,France
INV100571,Ice Cream,2,2023-06-16,0.86,19944,France
INV100571,Chocolate,3,2023-06-16,14.64,16139,India
INV100572,Sugar,5,2023-05-31,0.87,19978,Germany
INV100572,Juice,3,2023-05-31,7.91,18326,USA
INV100572,Flour,3,2023-05-31,14.13,16206,USA
INV100572,Milk,1,2023-05-31,10.03,12458,India
INV100572,Yogurt,1,2023-05-31,14.35,13679,USA
INV100572,Fruits,5,2023-05-31,14.97,18982,India
INV100572,Butter,5,2023-05-31,11.13,18646,United Kingdom
INV100572,Eggs,5,2023-05-31,7.35,18592,USA
INV100572,Salt,4,2023-05-31,5.1,13195,USA
INV100573,Vegetables,3,2023-05-31,3.85,15157,United Kingdom
INV100573,Chicken,2,2023-05-31,6.95,16716,France
INV100573,Rice,1,2023-05-31,5.6,18284,United Kingdom
INV100574,Cheese,4,2023-07-05,3.83,12052,USA
INV100574,Tomato Sauce,2,2023-07-05,11.76,16678,USA
INV100574,Bread,2,2023-07-05,9.28,14700,France
INV100575,Sugar,2,2023-06-10,8.85,13245,Germany
INV100575,Milk,4,2023-06-10,0.72,11979,India
INV100575,Beer,3,2023-06-10,11.6,17698,United Kingdom
INV100575,Coffee,2,2023-06-10,13.11,17068,United Kingdom
INV100575,Chips,2,2023-06-10,14.85,12168,USA
INV100576,Soda,4,2023-09-29,10.61,13955,France
INV100576,Chips,1,2023-09-29,5.38,15515,USA
INV100576,Chocolate,5,2023-09-29,9.44,10741,United Kingdom
INV100577,Soap,4,2023-07-01,4.69,17816,Germany
INV100577,Toothpaste,2,2023-07-01,10.99,19659,USA
INV100577,Shampoo,1,2023-07-01,2.71,10127,USA
INV100578,Juice,3,2023-10-31,6.86,18334,USA
INV100578,Yogurt,3,2023-10-31,14.2,11587,Germany
INV100578,Fruits,3,2023-10-31,7.65,10791,USA
INV100579,Tissue,4,2023-09-23,4.64,16292,France
INV100579,Bin Bags,2,2023-09-23,14.33,10687,Germany
INV100579,Detergent,4,2023-09-23,8.03,19423,USA
INV100580,Coffee,3,2023-06-10,7.56,13664,Germany
INV100580,Sugar,3,2023-06-10,14.12,14250,USA
INV100580,Milk,1,2023-06-10,13.91,14565,Germany
INV100580,Vegetables,1,2023-06-10,3.5,18334,Germany
INV100581,Sugar,5,2023-01-15,8.3,13197,United Kingdom
INV100581,Flour,4,2023-01-15,12.57,10422,France
INV100581,Milk,2,2023-01-15,4.59,19357,India
INV100581,Butter,4,2023-01-15,8.05,17435,France
INV100581,Eggs,1,2023-01-15,10.89,11965,India
INV100582,Shampoo,1,2023-08-10,14.54,11295,Germany
INV100582,Tea,1,2023-08-10,5.24,18307,France
INV100582,Sugar,3,2023-08-10,7.08,18402,United Kingdom
INV100582,Milk,3,2023-08-10,13.44,10628,India
INV100582,Toothpaste,1,2023-08-10,14.02,18540,France
INV100582,Biscuits,2,2023-08-10,12.7,10583,United Kingdom
INV100582,Detergent,2,2023-08-10,2.48,16163,Germany
INV100583,Pasta,2,2023-12-11,11.14,14630,Germany
INV100583,Olive Oil,2,2023-12-11,9.7,11453,USA
INV100583,Cheese,2,2023-12-11,0.55,11102,India
INV100583,Tea,5,2023-12-11,9.36,12918,United Kingdom
INV100583,Sugar,4,2023-12-11,10.48,16230,USA
INV100583,Milk,2,2023-12-11,9.75,17933,USA
INV100583,Biscuits,2,2023-12-11,13.23,13799,France
INV100584,Toothpaste,5,2023-12-09,5.68,17880,France
INV100584,Shampoo,1,2023-12-09,3.67,14706,India
INV100584,Detergent,4,2023-12-09,5.22,16960,United Kingdom
INV100585,Soap,3,2023-04-01,10.61,12098,India
INV100585,Toothpaste,4,2023-04-01,9.22,13847,United Kingdom
INV100585,Shampoo,3,2023-04-01,4.38,13524,India
INV100586,Cream,3,2023-02-01,6.46,17240,India
INV100586,Yogurt,4,2023-02-01,4.28,10895,France
INV100586,Milk,4,2023-02-01,11.06,15567,United Kingdom
INV100587,Soap,2,2023-06-07,8.27,11807,USA
INV100587,Toothpaste,5,2023-06-07,5.28,19911,USA
INV100587,Shampoo,1,2023-06-07,14.28,10345,India
INV100588,Cheese,5,2023-02-16,1.42,10806,USA
INV100588,Eggs,2,2023-02-16,5.75,13251,Germany
INV100588,Milk,5,2023-02-16,6.24,13757,France
INV100589,Juice,2,2023-03-24,14.13,10591,United Kingdom
INV100589,Yogurt,5,2023-03-24,1.99,16519,India
INV100589,Fruits,1,2023-03-24,2.78,14939,United Kingdom
INV100590,Cheese,3,2023-04-28,11.37,16190,India
INV100590,Tomato Sauce,2,2023-04-28,12.37,14423,United Kingdom
INV100590,Bread,1,2023-04-28,1.57,16805,United Kingdom
INV100591,Water,2,2023-01-08,1.89,19636,India
INV100591,Chips,2,2023-01-08,12.56,15114,France
INV100591,Soda,4,2023-01-08,7.93,10383,France
INV100592,Shampoo,5,2023-05-21,7.34,14771,India
INV100592,Vegetables,1,2023-05-21,3.72,16657,USA
INV100592,Soap,3,2023-05-21,7.51,18736,USA
INV100592,Toothpaste,2,2023-05-21,6.04,18143,India
INV100592,Rice,3,2023-05-21,11.56,11774,India
INV100592,Fish,2,2023-05-21,8.88,10407,India
INV100593,Soap,3,2023-04-29,5.32,11370,United Kingdom
INV100593,Toothpaste,5,2023-04-29,2.95,18025,USA
INV100593,Shampoo,2,2023-04-29,1.72,16605,USA
INV100594,Tissue,2,2023-08-31,1.35,18084,France
INV100594,Bin Bags,4,2023-08-31,5.02,15535,Germany
INV100594,Detergent,1,2023-08-31,5.16,19262,USA
INV100595,Pasta,4,2023-07-28,8.41,15128,Germany
INV100595,Olive Oil,3,2023-07-28,7.19,17913,USA
INV100595,Bread,5,2023-07-28,12.95,11334,United Kingdom
INV100595,Cheese,4,2023-07-28,10.64,16155,Germany
INV100595,Milk,1,2023-07-28,2.85,11990,Germany
INV100595,Butter,2,2023-07-28,6.85,11862,United Kingdom
INV100596,Shampoo,5,2023-08-06,6.56,10151,France
INV100596,Toothpaste,1,2023-08-06,6.81,14820,France
INV100596,Tissue,5,2023-08-06,5.17,16088,USA
INV100596,Bin Bags,2,2023-08-06,2.55,18572,Germany
INV100596,Detergent,5,2023-08-06,14.3,16082,USA
INV100597,Vegetables,3,2023-11-06,13.94,12217,Germany
INV100597,Fish,5,2023-11-06,10.87,17763,United Kingdom
INV100597,Rice,3,2023-11-06,6.54,12463,India
INV100598,Bread,5,2023-02-04,7.15,11551,United Kingdom
INV100598,Butter,5,2023-02-04,7.3,12563,United Kingdom
INV100598,Milk,3,2023-02-04,9.73,13703,France
INV100598,Coffee,1,2023-02-04,13.95,14498,France
INV100599,Biscuits,4,2023-08-07,14.05,19193,USA
INV100599,Ice Cream,2,2023-08-07,1.62,12497,United Kingdom
INV100599,Chocolate,2,2023-08-07,4.56,14307,USA
INV100600,Tea,4,2023-02-22,5.29,19702,USA
INV100600,Sugar,3,2023-02-22,14.52,17756,Germany
INV100600,Biscuits,2,2023-02-22,0.54,13798,Germany
INV100600,Milk,1,2023-02-22,13.98,12400,Germany
INV100601,Toothpaste,1,2023-03-26,2.49,17203,India
INV100601,Shampoo,4,2023-03-26,5.24,18198,United Kingdom
INV100601,Detergent,2,2023-03-26,8.62,16181,India
INV100602,Toothpaste,3,2023-12-28,8.19,19918,Germany
INV100602,Shampoo,2,2023-12-28,14.21,14550,Germany
INV100602,Detergent,4,2023-12-28,8.63,18029,France
INV100603,Coffee,3,2023-12-17,3.08,15991,India
INV100603,Sugar,3,2023-12-17,11.06,13502,USA
INV100603,Milk,5,2023-12-17,13.21,13129,India
INV100604,Cheese,2,2023-07-11,6.91,18618,Germany
INV100604,Pasta,1,2023-07-11,9.0,15381,United Kingdom
INV100604,Tomato Sauce,3,2023-07-11,13.78,18237,United Kingdom
INV100605,Vegetables,4,2023-11-07,1.14,14145,France
INV100605,Fish,1,2023-11-07,14.58,10498,India
INV100605,Rice,5,2023-11-07,9.67,18033,Germany
INV100606,Water,1,2023-08-31,1.05,10472,USA
INV100606,Chips,2,2023-08-31,10.73,12898,Germany
INV100606,Soda,1,2023-08-31,6.58,11956,United Kingdom
INV100607,Cheese,5,2023-08-16,4.52,13181,USA
INV100607,Tomato Sauce,1,2023-08-16,5.32,15185,Germany
INV100607,Bread,5,2023-08-16,10.97,16000,USA
INV100608,Coffee,1,2023-01-08,1.44,18216,Germany
INV100608,Biscuits,3,2023-01-08,1.72,17264,United Kingdom
INV100608,Chocolate,3,2023-01-08,9.32,18281,India
INV100609,Cheese,1,2023-03-30,5.01,19184,France
INV100609,Tomato Sauce,1,2023-03-30,5.45,19308,United Kingdom
INV100609,Bread,5,2023-03-30,13.99,11444,United Kingdom
INV100610,Cheese,2,2023-02-16,11.94,13563,France
INV100610,Pasta,4,2023-02-16,1.68,14042,France
INV100610,Tomato Sauce,2,2023-02-16,11.34,12174,France
INV100610,Milk,1,2023-02-16,6.0,14703,Germany
INV100611,Tea,2,2023-05-23,4.46,13264,Germany
INV100611,Sugar,3,2023-05-23,4.26,17202,France
INV100611,Biscuits,1,2023-05-23,7.6,19481,France
INV100611,Milk,3,2023-05-23,11.7,18569,India
INV100612,Coffee,2,2023-11-20,8.3,13451,India
INV100612,Biscuits,3,2023-11-20,9.87,14729,Germany
INV100612,Chocolate,3,2023-11-20,10.64,18253,USA
INV100612,Chocolate,3,2023-11-20,1.82,13452,France
INV100613,Shampoo,2,2023-04-22,7.39,17655,USA
INV100613,Sugar,3,2023-04-22,5.9,16191,USA
INV100613,Milk,1,2023-04-22,5.17,11713,France
INV100613,Soap,1,2023-04-22,2.8,17790,France
INV100613,Toothpaste,3,2023-04-22,9.89,11641,Germany
INV100613,Coffee,3,2023-04-22,4.94,17648,USA
INV100614,Cheese,5,2023-04-06,10.57,16542,India
INV100614,Sugar,2,2023-04-06,4.16,16114,USA
INV100614,Flour,3,2023-04-06,7.5,16572,France
INV100614,Milk,1,2023-04-06,14.58,13838,USA
INV100614,Butter,1,2023-04-06,6.6,14413,USA
INV100614,Eggs,4,2023-04-06,9.1,12687,USA
INV100615,Vegetables,5,2023-03-27,3.38,19305,Germany
INV100615,Chicken,2,2023-03-27,10.12,10881,United Kingdom
INV100615,Olive Oil,3,2023-03-27,12.0,12317,France
INV100616,Bread,2,2023-08-23,13.3,14936,France
INV100616,Chocolate,1,2023-08-23,3.18,13331,India
INV100616,Milk,1,2023-08-23,11.0,12525,USA
INV100616,Butter,3,2023-08-23,0.57,12610,France
INV100616,Soda,1,2023-08-23,7.33,16456,Germany
INV100616,Chips,4,2023-08-23,10.19,17593,Germany
INV100617,Cheese,4,2023-02-19,11.71,14639,India
INV100617,Chips,5,2023-02-19,6.21,11174,France
INV100617,Chocolate,4,2023-02-19,10.21,19608,United Kingdom
INV100617,Milk,2,2023-02-19,13.34,12918,Germany
INV100617,Soda,3,2023-02-19,5.75,18215,United Kingdom
INV100617,Eggs,5,2023-02-19,9.19,16523,United Kingdom
INV100618,Pasta,4,2023-11-27,1.85,16292,Germany
INV100618,Olive Oil,4,2023-11-27,2.69,15096,India
INV100618,Cheese,4,2023-11-27,1.0,16909,Germany
INV100618,Vegetables,2,2023-11-27,6.27,18476,United Kingdom
INV100618,Rice,4,2023-11-27,12.19,15673,United Kingdom
INV100618,Chicken,4,2023-11-27,12.15,10200,Germany
INV100618,Fruits,3,2023-11-27,2.37,18306,India
INV100619,Shampoo,4,2023-12-18,6.63,10893,France
INV100619,Bread,4,2023-12-18,4.25,11899,USA
INV100619,Tomato Sauce,4,2023-12-18,7.78,17758,France
INV100619,Cheese,5,2023-12-18,14.59,11829,Germany
INV100619,Soap,4,2023-12-18,8.21,16282,United Kingdom
INV100619,Toothpaste,2,2023-12-18,0.6,19669,France
INV100620,Tissue,4,2023-04-12,6.81,17614,France
INV100620,Bin Bags,1,2023-04-12,2.26,18021,India
INV100620,Detergent,3,2023-04-12,1.23,19819,France
INV100621,Beer,1,2023-05-10,8.37,12928,France
INV100621,Chips,3,2023-05-10,6.55,17319,France
INV100622,Tomato Sauce,1,2023-06-02,8.2,16491,Germany
INV100622,Bread,2,2023-06-02,1.72,11549,Germany
INV100622,Cheese,2,2023-06-02,9.68,17063,France
INV100622,Sugar,3,2023-06-02,14.59,13999,USA
INV100622,Milk,5,2023-06-02,7.15,11253,France
INV100622,Coffee,3,2023-06-02,1.06,19983,United Kingdom
INV100623,Tissue,4,2023-07-15,6.31,13013,France
INV100623,Bin Bags,1,2023-07-15,12.63,17101,United Kingdom
INV100623,Detergent,2,2023-07-15,8.78,14967,USA
INV100623,Fruits,5,2023-07-15,8.32,13993,United Kingdom
INV100624,Biscuits,4,2023-07-11,4.48,13042,France
INV100624,Ice Cream,5,2023-07-11,10.24,19906,India
INV100624,Chocolate,2,2023-07-11,10.33,14467,United Kingdom
INV100625,Pasta,3,2023-07-28,4.37,19815,France
INV100625,Olive Oil,1,2023-07-28,3.71,10296,France
INV100625,Cheese,2,2023-07-28,1.42,14715,USA
INV100625,Beer,4,2023-07-28,9.02,19752,France
INV100625,Chips,5,2023-07-28,6.14,19136,United Kingdom
INV100626,Pasta,2,2023-06-25,7.2,18175,Germany
INV100626,Beef,5,2023-06-25,10.62,16390,France
INV100626,Tomato Sauce,4,2023-06-25,0.97,19360,United Kingdom
INV100627,Toothpaste,2,2023-11-20,11.35,18676,France
INV100627,Shampoo,3,2023-11-20,4.73,15166,India
INV100627,Detergent,4,2023-11-20,0.93,19583,Germany
INV100628,Juice,1,2023-11-16,11.4,14651,USA
INV100628,Yogurt,4,2023-11-16,14.85,16148,USA
INV100628,Fruits,2,2023-11-16,5.99,12023,United Kingdom
INV100629,Pasta,2,2023-07-22,13.04,16571,USA
INV100629,Olive Oil,4,2023-07-22,5.6,13567,India
INV100629,Cheese,5,2023-07-22,4.54,15950,United Kingdom
INV100629,Sugar,3,2023-07-22,7.78,18724,India
INV100629,Milk,2,2023-07-22,12.96,18107,India
INV100629,Coffee,3,2023-07-22,12.48,17363,Germany
INV100630,Cream,4,2023-04-01,10.01,11610,India
INV100630,Chips,-5,2023-04-01,9.97,16852,India
INV100630,Chocolate,2,2023-04-01,9.73,13673,Germany
INV100630,Milk,5,2023-04-01,9.49,11319,USA
INV100630,Soda,5,2023-04-01,11.12,10374,France
INV100630,Yogurt,5,2023-04-01,4.12,19327,India
INV100631,Bread,5,2023-12-17,7.91,13162,Germany
INV100631,Butter,4,2023-12-17,5.85,13920,Germany
INV100631,Jam,4,2023-12-17,14.09,13273,France
INV100631,Chocolate,2,2023-12-17,4.75,10506,Germany
INV100632,Soap,4,2023-10-23,14.85,12897,India
INV100632,Toothpaste,5,2023-10-23,9.8,19896,France
INV100632,Shampoo,2,2023-10-23,4.05,11144,United Kingdom
INV100633,Coffee,4,2023-01-17,13.0,11152,India
INV100633,Biscuits,3,2023-01-17,13.31,18803,United Kingdom
INV100633,Chocolate,5,2023-01-17,9.88,18751,United Kingdom
INV100634,Toothpaste,1,2023-08-13,5.77,18381,India
INV100634,Shampoo,4,2023-08-13,11.92,11697,Germany
INV100634,Detergent,3,2023-08-13,11.49,19499,United Kingdom
INV100634,Chips,2,2023-08-13,5.81,15567,Germany
INV100635,Shampoo,1,2023-05-05,7.14,18053,Germany
INV100635,Sugar,3,2023-05-05,5.47,17285,France
INV100635,Milk,4,2023-05-05,10.64,19309,France
INV100635,Toothpaste,5,2023-05-05,1.02,12294,Germany
INV100635,Coffee,5,2023-05-05,4.68,13621,France
INV100635,Detergent,5,2023-05-05,5.76,14771,France
INV100636,Biscuits,4,2023-03-23,10.26,12530,Germany
INV100636,Ice Cream,2,2023-03-23,9.31,16295,France
INV100636,Chocolate,2,2023-03-23,0.91,13467,USA
INV100637,Tea,5,2023-06-05,11.31,18467,India
INV100637,Sugar,4,2023-06-05,9.47,12791,France
INV100637,Biscuits,2,2023-06-05,9.01,18209,France
INV100637,Milk,5,2023-06-05,5.93,17950,Germany
INV100638,Shampoo,3,2023-09-26,3.76,13382,Germany
INV100638,Chips,2,2023-09-26,4.54,11959,Germany
INV100638,Chocolate,3,2023-09-26,7.73,19329,United Kingdom
INV100638,Toothpaste,5,2023-09-26,13.52,13318,France
INV100638,Soda,1,2023-09-26,6.28,11619,France
INV100638,Detergent,5,2023-09-26,1.47,19065,USA
INV100638,Cheese,5,2023-09-26,13.15,10917,India
INV100639,Vegetables,2,2023-10-18,10.5,14015,Germany
INV100639,Fish,4,2023-10-18,3.07,19980,France
INV100639,Rice,5,2023-10-18,4.52,13113,United Kingdom
INV100639,Tissue,2,2023-10-18,8.08,10997,Germany
INV100639,Bin Bags,2,2023-10-18,4.04,19523,India
INV100639,Detergent,4,2023-10-18,1.92,10836,France
INV100640,Bread,4,2023-11-21,3.36,18886,USA
INV100640,Sugar,2,2023-11-21,9.18,14914,USA
INV100640,Milk,1,2023-11-21,8.93,11827,India
INV100640,Butter,2,2023-11-21,9.04,17475,United Kingdom
INV100640,Coffee,3,2023-11-21,11.44,19852,France
INV100640,Jam,4,2023-11-21,9.65,15384,USA
INV100641,Bread,5,2023-09-05,4.11,14510,USA
INV100641,Tomato Sauce,5,2023-09-05,4.98,17209,United Kingdom
INV100641,Cheese,2,2023-09-05,7.57,15229,USA
INV100641,Tissue,4,2023-09-05,7.69,12929,United Kingdom
INV100641,Bin Bags,4,2023-09-05,10.26,11549,India
INV100641,Detergent,3,2023-09-05,9.75,18824,Germany
INV100642,Cheese,5,2023-04-10,4.93,18690,India
INV100642,Milk,1,2023-04-10,10.43,19986,Germany
INV100642,Vegetables,5,2023-04-10,10.24,15304,Germany
INV100642,Rice,2,2023-04-10,11.61,12814,Germany
